tweet_id,p1,p1_dog,p2,p2_dog,p3,p3_dog,retweet_count,favorite_count,timestamp,rating_numerator,rating_denominator,name,device_type,stages
705970349788291072,golden_retriever,True,labrador_retriever,True,chow,True,1008,3440,2016-03-05 04:17:02+00:00,12.0,10,Lucy,twitter for iphone,
705975130514706432,staffordshire_bullterrier,True,american_staffordshire_terrier,True,bull_mastiff,True,842,3397,2016-03-05 04:36:02+00:00,10.0,10,Adele,twitter for iphone,pupper
706166467411222528,samoyed,True,kuvasz,True,great_pyrenees,True,1819,5636,2016-03-05 17:16:20+00:00,7.0,10,Dexter,twitter for iphone,
706265994973601792,papillon,True,pekinese,True,saint_bernard,True,1030,2979,2016-03-05 23:51:49+00:00,11.0,10,Kara,twitter for iphone,
706291001778950144,border_terrier,True,bull_mastiff,True,staffordshire_bullterrier,True,522,1861,2016-03-06 01:31:11+00:00,11.0,10,None,twitter for iphone,
706310011488698368,pembroke,True,chihuahua,True,bloodhound,True,9034,23443,2016-03-06 02:46:44+00:00,12.0,10,None,twitter for iphone,pupper
706346369204748288,tibetan_mastiff,True,rottweiler,True,appenzeller,True,1035,3768,2016-03-06 05:11:12+00:00,12.0,10,Koda,twitter for iphone,
706516534877929472,golden_retriever,True,labrador_retriever,True,golfcart,False,1150,3404,2016-03-06 16:27:23+00:00,12.0,10,None,twitter for iphone,
706538006853918722,chow,True,pembroke,True,pomeranian,True,1580,3778,2016-03-06 17:52:42+00:00,11.0,10,Oliver,twitter for iphone,
706593038911545345,four-poster,False,quilt,False,pillow,False,718,2363,2016-03-06 21:31:22+00:00,10.0,10,None,twitter for iphone,
706644897839910912,space_heater,False,chihuahua,True,cougar,False,1224,2814,2016-03-07 00:57:27+00:00,9.0,10,Shadow,twitter for iphone,
706681918348251136,toy_poodle,True,miniature_poodle,True,norwich_terrier,True,1103,3627,2016-03-07 03:24:33+00:00,12.0,10,Katie,twitter for iphone,
706901761596989440,wild_boar,False,hog,False,warthog,False,680,2264,2016-03-07 17:58:08+00:00,3.0,10,Elliot,twitter for iphone,
707014260413456384,chihuahua,True,italian_greyhound,True,toy_terrier,True,664,2502,2016-03-08 01:25:10+00:00,11.0,10,Ellie,twitter for iphone,
707021089608753152,cocker_spaniel,True,golden_retriever,True,pekinese,True,1540,4433,2016-03-08 01:52:18+00:00,12.0,10,Tucker,twitter for iphone,
707038192327901184,pug,True,llama,False,french_bulldog,True,900,2404,2016-03-08 03:00:15+00:00,10.0,10,Kathmandu,twitter for iphone,
707059547140169728,samoyed,True,great_pyrenees,True,kuvasz,True,759,2796,2016-03-08 04:25:07+00:00,11.0,10,Cupcake,twitter for iphone,
707297311098011648,blenheim_spaniel,True,shih-tzu,True,black-footed_ferret,False,903,3022,2016-03-08 20:09:54+00:00,10.0,10,Cassie,twitter for iphone,
707315916783140866,bernese_mountain_dog,True,shetland_sheepdog,True,appenzeller,True,727,2698,2016-03-08 21:23:50+00:00,10.0,10,Finnegus,twitter for iphone,pupper
707377100785885184,golden_retriever,True,bloodhound,True,cocker_spaniel,True,1214,3603,2016-03-09 01:26:57+00:00,9.0,10,None,twitter for iphone,
707387676719185920,chihuahua,True,italian_greyhound,True,toy_terrier,True,1490,3835,2016-03-09 02:08:59+00:00,10.0,10,Clarkus,twitter for iphone,
707411934438625280,lakeland_terrier,True,airedale,True,giant_schnauzer,True,673,2486,2016-03-09 03:45:22+00:00,11.0,10,None,twitter for iphone,pupper
707420581654872064,ram,False,kuvasz,True,great_pyrenees,True,789,2499,2016-03-09 04:19:44+00:00,4.0,10,Keurig,twitter for iphone,
707610948723478529,golden_retriever,True,cocker_spaniel,True,chesapeake_bay_retriever,True,7236,18557,2016-03-09 16:56:11+00:00,12.0,10,Harper,twitter for iphone,
707693576495472641,bathtub,False,tub,False,washbasin,False,1133,3765,2016-03-09 22:24:31+00:00,7.0,10,Jiminus,twitter for iphone,
707741517457260545,whippet,True,italian_greyhound,True,american_staffordshire_terrier,True,696,2718,2016-03-10 01:35:01+00:00,10.0,10,None,twitter for iphone,
707776935007539200,miniature_pinscher,True,toy_terrier,True,chihuahua,True,1079,3593,2016-03-10 03:55:45+00:00,11.0,10,Sadie,twitter for iphone,
707969809498152960,toy_poodle,True,miniature_poodle,True,teddy,False,1097,2941,2016-03-10 16:42:10+00:00,11.0,10,Rufus,twitter for iphone,
707995814724026368,agama,False,gila_monster,False,lumbermill,False,1273,3385,2016-03-10 18:25:30+00:00,12.0,10,Farfle,twitter for iphone,
708026248782585858,malinois,True,chesapeake_bay_retriever,True,siamese_cat,False,2166,4799,2016-03-10 20:26:26+00:00,13.0,10,None,twitter for iphone,
708109389455101952,staffordshire_bullterrier,True,american_staffordshire_terrier,True,kelpie,True,610,2124,2016-03-11 01:56:49+00:00,10.0,10,Remington,twitter for iphone,
708119489313951744,norwich_terrier,True,norfolk_terrier,True,chow,True,1102,2937,2016-03-11 02:36:57+00:00,9.0,10,Cooper,twitter for iphone,
708130923141795840,french_bulldog,True,chihuahua,True,cardigan,True,943,3707,2016-03-11 03:22:23+00:00,11.0,10,None,twitter for iphone,
708149363256774660,cardigan,True,basset,True,toy_terrier,True,1727,4672,2016-03-11 04:35:39+00:00,10.0,10,Jebberson,twitter for iphone,
708349470027751425,muzzle,False,basenji,True,boston_bull,True,831,2568,2016-03-11 17:50:48+00:00,11.0,10,River,twitter for iphone,
708356463048204288,pug,True,french_bulldog,True,bath_towel,False,1520,3929,2016-03-11 18:18:36+00:00,10.0,10,Oliver,twitter for iphone,
708469915515297792,chihuahua,True,toy_terrier,True,pembroke,True,926,3357,2016-03-12 01:49:25+00:00,11.0,10,Bobble,twitter for iphone,
708479650088034305,shih-tzu,True,lhasa,True,norfolk_terrier,True,765,2768,2016-03-12 02:28:06+00:00,13.0,10,Bear,twitter for iphone,
708711088997666817,tennis_ball,False,german_short-haired_pointer,True,labrador_retriever,True,834,2790,2016-03-12 17:47:45+00:00,11.0,10,Smokey,twitter for iphone,
708738143638450176,pomeranian,True,samoyed,True,west_highland_white_terrier,True,917,2997,2016-03-12 19:35:15+00:00,11.0,10,Coco,twitter for iphone,
708810915978854401,golden_retriever,True,labrador_retriever,True,norfolk_terrier,True,7848,18036,2016-03-13 00:24:26+00:00,10.0,10,Mister,twitter for iphone,
708834316713893888,eskimo_dog,True,giant_panda,False,malamute,True,571,1860,2016-03-13 01:57:25+00:00,10.0,10,Malikai,twitter for iphone,
708845821941387268,schipperke,True,kelpie,True,boston_bull,True,1015,3226,2016-03-13 02:43:08+00:00,9.0,10,None,twitter for iphone,pupper
709042156699303936,hotdog,False,rottweiler,True,labrador_retriever,True,1864,5197,2016-03-13 15:43:18+00:00,9.0,10,Klevin,twitter for iphone,
709158332880297985,siberian_husky,True,eskimo_dog,True,labrador_retriever,True,470,2236,2016-03-13 23:24:56+00:00,10.0,10,Rodney,twitter for iphone,
709198395643068416,borzoi,True,wire-haired_fox_terrier,True,english_setter,True,721,2634,2016-03-14 02:04:08+00:00,45.0,10,None,twitter for iphone,
709207347839836162,chihuahua,True,italian_greyhound,True,quilt,False,6567,13755,2016-03-14 02:39:42+00:00,11.0,10,Penny,twitter for iphone,
709225125749587968,labrador_retriever,True,pomeranian,True,golden_retriever,True,647,2615,2016-03-14 03:50:21+00:00,11.0,10,Walker,twitter for iphone,
709409458133323776,shetland_sheepdog,True,collie,True,keeshond,True,788,2855,2016-03-14 16:02:49+00:00,8.0,10,Billy,twitter for iphone,
709449600415961088,maltese_dog,True,dandie_dinmont,True,norfolk_terrier,True,665,2420,2016-03-14 18:42:20+00:00,10.0,10,Karma,twitter for iphone,
709519240576036864,cocker_spaniel,True,newfoundland,True,flat-coated_retriever,True,277,1620,2016-03-14 23:19:03+00:00,9.0,10,Vince,twitter for iphone,
709556954897764353,golden_retriever,True,kuvasz,True,labrador_retriever,True,1204,3593,2016-03-15 01:48:55+00:00,12.0,10,Cecil,twitter for iphone,
709566166965075968,chow,True,tibetan_mastiff,True,australian_terrier,True,1367,3865,2016-03-15 02:25:31+00:00,12.0,10,Olaf,twitter for iphone,
709852847387627521,chihuahua,True,pomeranian,True,west_highland_white_terrier,True,1336,3824,2016-03-15 21:24:41+00:00,12.0,10,None,twitter for iphone,
709901256215666688,bib,False,handkerchief,False,umbrella,False,112,732,2016-03-16 00:37:03+00:00,12.0,10,None,twitter for iphone,
709918798883774466,pembroke,True,cardigan,True,chihuahua,True,1215,3250,2016-03-16 01:46:45+00:00,12.0,10,Watson,twitter for iphone,
710117014656950272,toy_poodle,True,miniature_poodle,True,cocker_spaniel,True,2233,5999,2016-03-16 14:54:24+00:00,11.0,10,None,twitter for iphone,pupper
710140971284037632,pekinese,True,papillon,True,japanese_spaniel,True,1008,3017,2016-03-16 16:29:35+00:00,8.0,10,Tater,twitter for iphone,
710153181850935296,cowboy_hat,False,sombrero,False,cocker_spaniel,True,1006,3153,2016-03-16 17:18:07+00:00,11.0,10,Lacy,twitter for iphone,
710269109699739648,pug,True,german_shepherd,True,labrador_retriever,True,1257,2613,2016-03-17 00:58:46+00:00,13.0,10,None,twitter for iphone,
710272297844797440,old_english_sheepdog,True,wire-haired_fox_terrier,True,lakeland_terrier,True,1425,4945,2016-03-17 01:11:26+00:00,11.0,10,None,twitter for iphone,
710283270106132480,shih-tzu,True,lhasa,True,tibetan_terrier,True,580,2308,2016-03-17 01:55:02+00:00,11.0,10,Gunner,twitter for iphone,
710588934686908417,pembroke,True,cardigan,True,malamute,True,2107,4968,2016-03-17 22:09:38+00:00,12.0,10,Beemo,twitter for iphone,
710658690886586372,soft-coated_wheaten_terrier,True,dandie_dinmont,True,cairn,True,636,2529,2016-03-18 02:46:49+00:00,80.0,80,None,twitter for iphone,
710833117892898816,pembroke,True,cardigan,True,german_shepherd,True,606,2937,2016-03-18 14:19:56+00:00,12.0,10,Sora,twitter for iphone,
710844581445812225,dingo,False,pembroke,True,basenji,True,779,2775,2016-03-18 15:05:29+00:00,10.0,10,Staniel,twitter for iphone,
710997087345876993,malamute,True,eskimo_dog,True,pembroke,True,1561,4960,2016-03-19 01:11:29+00:00,12.0,10,Milo,twitter for iphone,
711008018775851008,french_bulldog,True,boston_bull,True,pug,True,710,3275,2016-03-19 01:54:56+00:00,11.0,10,Chuckles,twitter for iphone,pupper
711306686208872448,leatherback_turtle,False,loggerhead,False,dandie_dinmont,True,819,3596,2016-03-19 21:41:44+00:00,3.0,10,None,twitter for iphone,
711363825979756544,pembroke,True,cardigan,True,basenji,True,1287,3996,2016-03-20 01:28:47+00:00,11.0,10,None,twitter for iphone,
711652651650457602,llama,False,arabian_camel,False,neck_brace,False,1037,4228,2016-03-20 20:36:28+00:00,9.0,10,Gary,twitter for iphone,
711694788429553666,brown_bear,False,indian_elephant,False,water_buffalo,False,20500,35865,2016-03-20 23:23:54+00:00,13.0,10,None,twitter for iphone,
711732680602345472,dingo,False,ibizan_hound,True,eskimo_dog,True,4653,9756,2016-03-21 01:54:29+00:00,10.0,10,None,twitter for iphone,
711743778164514816,lakeland_terrier,True,miniature_poodle,True,standard_poodle,True,1101,3095,2016-03-21 02:38:34+00:00,11.0,10,Roosevelt,twitter for iphone,
711968124745228288,espresso,False,coffee_mug,False,cup,False,2601,8776,2016-03-21 17:30:03+00:00,10.0,10,Winston,twitter for iphone,pupper
712065007010385924,goose,False,gibbon,False,pizza,False,700,2451,2016-03-21 23:55:01+00:00,6.0,10,Chester,twitter for iphone,
712085617388212225,shih-tzu,True,tibetan_terrier,True,lhasa,True,556,3531,2016-03-22 01:16:55+00:00,11.0,10,Olive,twitter for iphone,
712092745624633345,triceratops,False,llama,False,three-toed_sloth,False,1016,3211,2016-03-22 01:45:15+00:00,7.0,10,Steven,twitter for iphone,
712097430750289920,labrador_retriever,True,whippet,True,chesapeake_bay_retriever,True,1172,4144,2016-03-22 02:03:52+00:00,10.0,10,None,twitter for iphone,
712438159032893441,ice_bear,False,great_pyrenees,True,labrador_retriever,True,1756,5799,2016-03-23 00:37:48+00:00,11.0,10,Kane,twitter for iphone,
712668654853337088,labrador_retriever,True,golden_retriever,True,chihuahua,True,1367,4531,2016-03-23 15:53:42+00:00,10.0,10,Sunny,twitter for iphone,
712717840512598017,great_pyrenees,True,kuvasz,True,irish_wolfhound,True,5616,13474,2016-03-23 19:09:09+00:00,10.0,10,None,twitter for iphone,
712809025985978368,labrador_retriever,True,carton,False,pug,True,7602,20378,2016-03-24 01:11:29+00:00,10.0,10,Stubert,twitter for iphone,
713175907180089344,timber_wolf,False,malamute,True,siberian_husky,True,1630,4851,2016-03-25 01:29:21+00:00,10.0,10,Opie,twitter for iphone,
713177543487135744,whippet,True,basenji,True,great_dane,True,3183,7854,2016-03-25 01:35:51+00:00,10.0,10,Lance,twitter for iphone,
713411074226274305,great_pyrenees,True,samoyed,True,kuvasz,True,1440,4802,2016-03-25 17:03:49+00:00,11.0,10,None,twitter for iphone,
713761197720473600,brittany_spaniel,True,english_springer,True,welsh_springer_spaniel,True,1541,5308,2016-03-26 16:15:05+00:00,12.0,10,Piper,twitter for iphone,
713900603437621249,golden_retriever,True,cocker_spaniel,True,irish_setter,True,829,3062,2016-03-27 01:29:02+00:00,99.0,90,None,twitter for iphone,
713919462244790272,siberian_husky,True,eskimo_dog,True,malamute,True,869,3564,2016-03-27 02:43:58+00:00,12.0,10,Kanu,twitter for iphone,
714141408463036416,labrador_retriever,True,golden_retriever,True,redbone,True,1569,4673,2016-03-27 17:25:54+00:00,10.0,10,None,twitter for iphone,
714214115368108032,pug,True,bloodhound,True,german_shepherd,True,990,2480,2016-03-27 22:14:49+00:00,13.0,10,None,twitter for iphone,
714251586676113411,soft-coated_wheaten_terrier,True,bedlington_terrier,True,great_pyrenees,True,940,3570,2016-03-28 00:43:43+00:00,8.0,10,Thumas,twitter for iphone,
714258258790387713,collie,True,chesapeake_bay_retriever,True,beagle,True,808,3281,2016-03-28 01:10:13+00:00,10.0,10,Travis,twitter for iphone,
714606013974974464,norfolk_terrier,True,labrador_retriever,True,golden_retriever,True,1038,3938,2016-03-29 00:12:05+00:00,12.0,10,None,twitter for iphone,
714631576617938945,meerkat,False,weasel,False,black-footed_ferret,False,1122,3571,2016-03-29 01:53:39+00:00,4.0,10,Benedict,twitter for iphone,
714957620017307648,great_pyrenees,True,samoyed,True,kuvasz,True,1595,4503,2016-03-29 23:29:14+00:00,10.0,10,Curtis,twitter for iphone,
714982300363173890,brittany_spaniel,True,beagle,True,ibizan_hound,True,1166,4094,2016-03-30 01:07:18+00:00,9.0,10,Calbert,twitter for iphone,
715009755312439296,dingo,False,chihuahua,True,cardigan,True,1392,4550,2016-03-30 02:56:24+00:00,12.0,10,Siba,twitter for iphone,
715200624753819648,chihuahua,True,beagle,True,labrador_retriever,True,2110,5578,2016-03-30 15:34:51+00:00,12.0,10,Michelangelope,twitter for iphone,
715220193576927233,chihuahua,True,italian_greyhound,True,boston_bull,True,736,2630,2016-03-30 16:52:36+00:00,10.0,10,Nico,twitter for iphone,
715342466308784130,west_highland_white_terrier,True,soft-coated_wheaten_terrier,True,lakeland_terrier,True,768,3294,2016-03-31 00:58:29+00:00,10.0,10,Oscar,twitter for iphone,
715360349751484417,nail,False,screw,False,padlock,False,1772,5955,2016-03-31 02:09:32+00:00,11.0,10,Bertson,twitter for iphone,
715680795826982913,golden_retriever,True,labrador_retriever,True,chow,True,1813,4719,2016-03-31 23:22:53+00:00,12.0,10,Zeus,twitter for iphone,
715696743237730304,staffordshire_bullterrier,True,pug,True,french_bulldog,True,1454,4257,2016-04-01 00:26:15+00:00,10.0,10,Toby,twitter for iphone,
715733265223708672,dandie_dinmont,True,miniature_poodle,True,toy_poodle,True,1920,5093,2016-04-01 02:51:22+00:00,10.0,10,None,twitter for iphone,
715928423106027520,pug,True,french_bulldog,True,bull_mastiff,True,987,3485,2016-04-01 15:46:52+00:00,11.0,10,Bubbles,twitter for iphone,
716080869887381504,golden_retriever,True,chow,True,tibetan_mastiff,True,1935,5272,2016-04-02 01:52:38+00:00,11.0,10,None,twitter for iphone,doggo
716285507865542656,yorkshire_terrier,True,silky_terrier,True,cairn,True,1225,3041,2016-04-02 15:25:47+00:00,12.0,10,Stephanus,twitter for iphone,
716439118184652801,siberian_husky,True,malamute,True,eskimo_dog,True,247,2574,2016-04-03 01:36:11+00:00,11.0,10,Bluebert,twitter for iphone,
716791146589110272,pomeranian,True,seat_belt,False,golden_retriever,True,1474,5204,2016-04-04 00:55:01+00:00,11.0,10,Jennifur,twitter for iphone,
716802964044845056,malinois,True,leonberg,True,bull_mastiff,True,1317,4627,2016-04-04 01:41:58+00:00,10.0,10,Link,twitter for iphone,
717009362452090881,siberian_husky,True,eskimo_dog,True,malamute,True,1102,3583,2016-04-04 15:22:08+00:00,10.0,10,Smokey,twitter for iphone,pupper
717047459982213120,golden_retriever,True,labrador_retriever,True,cocker_spaniel,True,2135,6826,2016-04-04 17:53:31+00:00,12.0,10,Flávio,twitter for iphone,
717421804990701568,miniature_pinscher,True,italian_greyhound,True,beagle,True,945,3446,2016-04-05 18:41:02+00:00,9.0,10,Ebby,twitter for iphone,
717537687239008257,golden_retriever,True,labrador_retriever,True,kuvasz,True,2069,6281,2016-04-06 02:21:30+00:00,11.0,10,None,twitter for iphone,
717790033953034240,car_mirror,False,minibus,False,cab,False,1272,3170,2016-04-06 19:04:14+00:00,10.0,10,None,twitter for iphone,pupper
717841801130979328,brittany_spaniel,True,english_springer,True,bath_towel,False,670,2660,2016-04-06 22:29:56+00:00,11.0,10,Barclay,twitter for iphone,
718234618122661888,malamute,True,siberian_husky,True,eskimo_dog,True,1127,4217,2016-04-08 00:30:51+00:00,11.0,10,Suki,twitter for iphone,
718246886998687744,chihuahua,True,carton,False,siberian_husky,True,565,2115,2016-04-08 01:19:36+00:00,3.0,10,Alexanderson,twitter for iphone,
718454725339934721,hammer,False,hatchet,False,chime,False,1685,5320,2016-04-08 15:05:29+00:00,13.0,10,None,twitter for iphone,
718460005985447936,badger,False,boston_bull,True,kelpie,True,602,2846,2016-04-08 15:26:28+00:00,9.0,10,Bowie,twitter for iphone,
718540630683709445,maltese_dog,True,west_highland_white_terrier,True,cairn,True,1137,2730,2016-04-08 20:46:50+00:00,10.0,10,None,twitter for iphone,
718613305783398402,labrador_retriever,True,german_short-haired_pointer,True,chesapeake_bay_retriever,True,542,2669,2016-04-09 01:35:37+00:00,11.0,10,Carper,twitter for iphone,
718631497683582976,pomeranian,True,pekinese,True,persian_cat,False,9126,20697,2016-04-09 02:47:55+00:00,10.0,10,None,twitter for iphone,
718939241951195136,pembroke,True,cardigan,True,toilet_tissue,False,1973,5720,2016-04-09 23:10:47+00:00,12.0,10,Otis,twitter for iphone,
718971898235854848,golden_retriever,True,saint_bernard,True,labrador_retriever,True,1231,3818,2016-04-10 01:20:33+00:00,10.0,10,Sadie,twitter for iphone,
719332531645071360,dandie_dinmont,True,miniature_poodle,True,norfolk_terrier,True,1078,3711,2016-04-11 01:13:34+00:00,11.0,10,Pippa,twitter for iphone,
719339463458033665,golden_retriever,True,borzoi,True,leonberg,True,1403,4822,2016-04-11 01:41:07+00:00,10.0,10,Lucy,twitter for iphone,
719367763014393856,swing,False,soft-coated_wheaten_terrier,True,tibetan_terrier,True,827,3022,2016-04-11 03:33:34+00:00,11.0,10,Sid,twitter for iphone,
719551379208073216,malamute,True,siberian_husky,True,eskimo_dog,True,2192,5515,2016-04-11 15:43:12+00:00,10.0,10,Harnold,twitter for iphone,
719704490224398336,home_theater,False,window_shade,False,bathtub,False,1645,4974,2016-04-12 01:51:36+00:00,12.0,10,Clyde,twitter for iphone,pupper
719991154352222208,golden_retriever,True,cocker_spaniel,True,labrador_retriever,True,1979,5281,2016-04-12 20:50:42+00:00,10.0,10,None,twitter for iphone,doggo
720043174954147842,samoyed,True,eskimo_dog,True,white_wolf,False,2253,5332,2016-04-13 00:17:25+00:00,11.0,10,Neptune,twitter for iphone,
720059472081784833,mexican_hairless,True,redbone,True,italian_greyhound,True,1268,4229,2016-04-13 01:22:10+00:00,9.0,10,Charleson,twitter for iphone,
720340705894408192,alp,False,lawn_mower,False,viaduct,False,1098,3131,2016-04-13 19:59:42+00:00,10.0,10,Derek,twitter for iphone,pupper
720389942216527872,pembroke,True,cardigan,True,eskimo_dog,True,2840,6974,2016-04-13 23:15:21+00:00,11.0,10,Ralphé,twitter for iphone,
720415127506415616,rottweiler,True,black-and-tan_coonhound,True,american_black_bear,False,1681,4503,2016-04-14 00:55:25+00:00,10.0,10,None,twitter for iphone,
720775346191278080,newfoundland,True,groenendael,True,giant_schnauzer,True,760,2702,2016-04-15 00:46:48+00:00,10.0,10,Berkeley,twitter for iphone,
720785406564900865,chihuahua,True,dingo,False,kelpie,True,866,3400,2016-04-15 01:26:47+00:00,12.0,10,Archie,twitter for iphone,
721001180231503872,samoyed,True,washbasin,False,tub,False,686,2748,2016-04-15 15:44:11+00:00,11.0,10,Oliver,twitter for iphone,pupper
721503162398597120,pomeranian,True,chihuahua,True,pekinese,True,2124,5086,2016-04-17 00:58:53+00:00,11.0,10,Panda,twitter for iphone,
722613351520608256,labrador_retriever,True,golden_retriever,True,chow,True,1831,5393,2016-04-20 02:30:23+00:00,12.0,10,Schnitzel,twitter for iphone,
722974582966214656,great_dane,True,greater_swiss_mountain_dog,True,weimaraner,True,1764,4493,2016-04-21 02:25:47+00:00,13.0,10,None,twitter for iphone,
723179728551723008,tennis_ball,False,badger,False,norwegian_elkhound,True,2110,5761,2016-04-21 16:00:57+00:00,8.0,10,Jangle,twitter for iphone,
723673163800948736,golden_retriever,True,labrador_retriever,True,hand_blower,False,1011,3291,2016-04-23 00:41:42+00:00,10.0,10,Ivar,twitter for iphone,
723688335806480385,teddy,False,chow,True,irish_terrier,True,3347,8435,2016-04-23 01:41:59+00:00,12.0,10,Reginald,twitter for iphone,
723912936180330496,samoyed,True,pomeranian,True,chow,True,1374,4236,2016-04-23 16:34:28+00:00,12.0,10,Sugar,twitter for iphone,
724004602748780546,siamese_cat,False,pug,True,quilt,False,1790,4561,2016-04-23 22:38:43+00:00,11.0,10,Luther,twitter for iphone,pupper
724046343203856385,boxer,True,bull_mastiff,True,great_dane,True,620,2901,2016-04-24 01:24:35+00:00,10.0,10,Sarge,twitter for iphone,
724049859469295616,border_collie,True,collie,True,shetland_sheepdog,True,1984,4738,2016-04-24 01:38:33+00:00,10.0,10,Kreggory,twitter for iphone,
724405726123311104,golden_retriever,True,cocker_spaniel,True,feather_boa,False,1847,5800,2016-04-25 01:12:38+00:00,10.0,10,Ashleigh,twitter for iphone,pupper
724771698126512129,german_short-haired_pointer,True,bluetick,True,english_setter,True,725,2593,2016-04-26 01:26:53+00:00,11.0,10,None,twitter for iphone,doggo
724983749226668032,golden_retriever,True,great_pyrenees,True,cocker_spaniel,True,1462,4040,2016-04-26 15:29:30+00:00,12.0,10,Fred,twitter for iphone,
725729321944506368,boxer,True,bull_mastiff,True,french_bulldog,True,2009,5646,2016-04-28 16:52:08+00:00,12.0,10,Lola,twitter for iphone,
725786712245440512,chow,True,samoyed,True,kuvasz,True,1527,4537,2016-04-28 20:40:11+00:00,11.0,10,Lillie,twitter for iphone,pupper
725842289046749185,toy_poodle,True,miniature_poodle,True,chesapeake_bay_retriever,True,2970,7691,2016-04-29 00:21:01+00:00,12.0,10,Colby,twitter for iphone,
726224900189511680,standard_poodle,True,cocker_spaniel,True,bucket,False,1302,4811,2016-04-30 01:41:23+00:00,9.0,10,None,twitter for iphone,
726828223124897792,miniature_pinscher,True,border_terrier,True,labrador_retriever,True,1124,3882,2016-05-01 17:38:46+00:00,12.0,10,Bloop,twitter for iphone,
726887082820554753,soft-coated_wheaten_terrier,True,irish_terrier,True,chesapeake_bay_retriever,True,1677,4195,2016-05-01 21:32:40+00:00,10.0,10,Blitz,twitter for iphone,
726935089318363137,teddy,False,toy_poodle,True,lakeland_terrier,True,2738,7496,2016-05-02 00:43:25+00:00,12.0,10,Sprout,twitter for iphone,
727175381690781696,flat-coated_retriever,True,great_dane,True,labrador_retriever,True,1540,4209,2016-05-02 16:38:15+00:00,10.0,10,Karll,twitter for iphone,
727286334147182592,bonnet,False,sock,False,chihuahua,True,920,3324,2016-05-02 23:59:09+00:00,9.0,10,None,twitter for iphone,
727314416056803329,toy_poodle,True,miniature_poodle,True,tibetan_terrier,True,834,3623,2016-05-03 01:50:44+00:00,11.0,10,None,twitter for iphone,pupper
727524757080539137,pomeranian,True,chihuahua,True,chow,True,1379,4900,2016-05-03 15:46:33+00:00,10.0,10,None,twitter for iphone,pupper
727644517743104000,great_pyrenees,True,kuvasz,True,labrador_retriever,True,1962,6431,2016-05-03 23:42:26+00:00,13.0,10,None,twitter for iphone,doggo
727685679342333952,border_collie,True,collie,True,eskimo_dog,True,720,3206,2016-05-04 02:26:00+00:00,12.0,10,Cilantro,twitter for iphone,
728015554473250816,cocker_spaniel,True,golden_retriever,True,sandbar,False,1219,4479,2016-05-05 00:16:48+00:00,11.0,10,Rueben,twitter for iphone,pupper
728035342121635841,handkerchief,False,pomeranian,True,shih-tzu,True,1872,4953,2016-05-05 01:35:26+00:00,12.0,10,None,twitter for iphone,pupper
728046963732717569,newfoundland,True,groenendael,True,german_shepherd,True,1328,4722,2016-05-05 02:21:37+00:00,11.0,10,Raymond,twitter for iphone,
728387165835677696,collie,True,great_pyrenees,True,keeshond,True,1075,3999,2016-05-06 00:53:27+00:00,12.0,10,Enchilada,twitter for iphone,
728409960103686147,siamese_cat,False,saint_bernard,True,king_penguin,False,2269,5383,2016-05-06 02:24:02+00:00,10.0,10,Wallace,twitter for iphone,
728653952833728512,window_shade,False,studio_couch,False,rotisserie,False,1169,3620,2016-05-06 18:33:34+00:00,8.0,10,Coleman,twitter for iphone,
728751179681943552,saint_bernard,True,collie,True,borzoi,True,757,3032,2016-05-07 00:59:55+00:00,10.0,10,Flurpson,twitter for iphone,
728760639972315136,pembroke,True,cardigan,True,chihuahua,True,1911,5090,2016-05-07 01:37:30+00:00,13.0,10,None,twitter for iphone,
728986383096946689,maltese_dog,True,toy_poodle,True,miniature_poodle,True,917,3460,2016-05-07 16:34:32+00:00,11.0,10,Puff,twitter for iphone,
729113531270991872,stone_wall,False,prison,False,bannister,False,370,2054,2016-05-08 00:59:46+00:00,10.0,10,None,twitter for iphone,
729463711119904772,german_shepherd,True,doberman,True,basenji,True,2586,6340,2016-05-09 00:11:16+00:00,13.0,10,Pupcasso,twitter for iphone,
729823566028484608,kelpie,True,arabian_camel,False,coyote,False,1390,4358,2016-05-10 00:01:12+00:00,13.0,10,Stefan,twitter for iphone,
729838605770891264,stone_wall,False,patio,False,prison,False,431,1856,2016-05-10 01:00:58+00:00,12.0,10,None,twitter for iphone,
729854734790754305,doormat,False,china_cabinet,False,passenger_car,False,1268,4396,2016-05-10 02:05:03+00:00,11.0,10,Ollie,twitter for iphone,
730196704625098752,hand_blower,False,chain_mail,False,toilet_seat,False,2172,5339,2016-05-11 00:43:55+00:00,6.0,10,Charles,twitter for iphone,
730211855403241472,pug,True,norwegian_elkhound,True,german_shepherd,True,1182,4180,2016-05-11 01:44:07+00:00,11.0,10,Ziva,twitter for iphone,
730427201120833536,eskimo_dog,True,siberian_husky,True,staffordshire_bullterrier,True,1176,3809,2016-05-11 15:59:50+00:00,11.0,10,Crystal,twitter for iphone,
730573383004487680,american_staffordshire_terrier,True,labrador_retriever,True,weimaraner,True,2435,5407,2016-05-12 01:40:42+00:00,10.0,10,Rooney,twitter for iphone,pupper
730924654643314689,polecat,False,mink,False,newfoundland,True,2234,6682,2016-05-13 00:56:32+00:00,9.0,10,None,twitter for iphone,
731156023742988288,lakeside,False,breakwater,False,king_penguin,False,1434,4196,2016-05-13 16:15:54+00:00,204.0,170,None,twitter for iphone,
